target,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z
0.9591663046625438,,0.5285744997553159,1.4582969674858934,,,0.9046332955273036,,0.011771036239942585,True,0.5347266636848788,-0.06299087690579101,1.0126486452376866,,0.5647192160519643,0.5509248175544081,0.6187430770102184,0.5364977893555115,1.2769728545603525,,-0.7670418922736301,1.5792371438993489,-0.4513727299681297,0.2071650806380336,1.712733651774953,1.3149389185198155,0.8116676471437396
0.9591663046625438,,0.5341802906957495,-1.0850835255700724,,,0.1923878954035973,,-1.0271178396465876,False,-0.5881630665224354,4.092875953611619,0.4848758017782227,,1.04551579566071,1.1451808005344442,1.1652918880225953,1.1206476940187193,-1.0640876487142836,,-0.9738846497406765,-1.1242119782870845,-1.2783151360166116,-0.7311485415563088,0.5212667635836813,-0.9404509745068628,0.6188189901394051
-1.0425720702853738,,1.5132366446246048,1.237133446350592,,,0.6520007361462176,,1.9437398229762972,False,-0.40626783829615837,-0.8538479246511856,0.9291874860134469,,0.11851899306226928,0.04156254642866284,0.022826620655381824,0.018414289381880902,1.3941153044304535,,-0.1465136198724912,1.2530486229375195,1.4781595508116614,-0.6342386163876548,-0.6702001246075903,1.281738797178618,0.7842710123410683
0.9591663046625438,,-1.471975710660069,0.4630611223770372,,,0.7057750973647589,,0.3033889663133546,False,0.7371108579944896,-0.461066122132518,1.2325776311387542,,-1.677182620191587,-1.6563116906571547,-1.6956169207287999,-1.682598271623955,0.28060975777019587,,-0.1465136198724912,0.6272627778590751,0.9268646134460068,0.4975839751950064,-0.6702001246075903,0.43096036960017037,0.8794208360872959
-1.0425720702853738,,-0.09936365599625707,-0.20042944102886687,,,-0.9496887422282744,,1.3058256009407085,False,-2.374830222568585,-0.6299286894562184,-0.7058597658583537,,0.8783140086851537,0.932946520898717,0.9474053579222618,0.9550689814109715,-0.39220900748657656,,-0.7670418922736301,-0.04514721538504222,-0.727020198650957,-1.1755041368586585,-0.6702001246075903,-0.06616755983152581,-0.19044429295449794
-1.0425720702853738,,-0.26092152639162375,-1.0850835255700724,,,0.06827569437705626,,-2.04778059490353,False,0.47598903695962624,-0.6877931419682742,1.6955638416358707,,0.9792089104952028,1.0602870886801534,1.037413222976297,1.0845187189078487,-1.1698734332415166,,-0.35335637733953756,-1.216186861354666,-1.3885741234897426,0.13205834273189307,-0.6702001246075903,-1.3297870228162487,1.004781874157644
0.9591663046625438,,-0.3461556979130494,0.5736428829446879,,,-0.4748184646415215,,-0.26162077320388116,False,0.7115126419203666,-0.07404074332353235,-0.889490135453074,,-0.2400544771960883,-0.3404591569156461,-0.3634416557312014,-0.35125634732557914,0.6267491694086961,,0.2671718950616013,0.4115904667656128,-1.2783151360166116,0.4579507843634274,0.5212667635836813,0.6270035034752721,-0.4563825670046844
-1.0425720702853738,,-1.1566446543875133,-2.190901131246579,,,0.8085649097526648,,-1.3005096490904116,False,-0.3846869770885758,-0.2314080725045215,-0.5974062337954776,,0.9457707496241025,1.0178402327530078,1.0671991946720067,1.0151436640303617,-2.1630899629180194,,-0.9738846497406765,-1.9113928273524776,-0.8372791861240879,-0.6216844055475667,-0.6702001246075903,-2.0156827576051373,-0.06854487880521105
-1.0425720702853738,,1.420082728187515,0.020734080106434502,,,-0.9107494070803892,,1.0142076708672965,False,1.1326160190854477,-0.08042855973709147,0.9626140973622023,,0.3085990940753358,0.25379682606439,0.30174878558650003,0.290822832273801,0.09010888275667855,,-0.9738846497406765,0.09895623111533744,-1.3885741234897426,1.2373407501199456,-0.6702001246075903,-0.030270206316464727,0.795363465908605
0.9591663046625438,,0.9146211547146537,0.24189760124173587,,,0.5505111345398861,,-0.07935956690799867,True,0.24027697166658013,-0.2168117198363608,0.8118241426863512,,-0.15844555104290764,-0.2555654450613552,-0.26534603973739024,-0.18284271148500839,0.11585481829214851,,0.2671718950616013,0.31957727457779855,-0.4513727299681297,-0.13338447172755163,0.5212667635836813,0.2367081590128749,0.7439769877925444
-1.0425720702853738,,-0.1086551792277573,0.4630611223770372,,,-0.44122364154731286,,-0.7719521508323522,True,1.2359645690638927,-0.06551348311594068,3.227067551909963,,0.6358779406849815,0.635818529408699,0.6242816005416282,0.6465579388571533,0.5115936775175974,,-0.9738846497406765,0.47799273106581663,0.3755696760803522,1.4766295840971324,-0.6702001246075903,0.7528531464341294,1.313743426276614
0.9591663046625438,,1.307001117056191,1.237133446350592,,,1.689917108032223,,0.5221024138684136,True,-1.3709416619177204,-0.46211980306642536,0.24129835035104247,,0.9457707496241025,1.0178402327530078,1.0330070247773018,1.023039017264487,1.2393001358204825,,0.4740146525286476,1.3216977947580775,0.2653106886072213,-1.0097930007481724,0.5212667635836813,1.2568375195762347,0.5098604967356214
0.9591663046625438,,-1.1963395914445536,0.020734080106434502,,,-2.5768281473660157,,-0.26162077320388116,False,0.8350704002955697,3.0733881264363836,-1.179650554542384,,-0.9375936295265661,-1.019608851749973,-1.0390827711723734,-0.9988590271289183,0.044994150065250677,,1.9219139547979716,0.021328970357611412,-1.2783151360166116,0.6577144385365913,0.5212667635836813,0.13693201521743206,-1.2897660455732278
-1.0425720702853738,,0.11666128832273122,-0.3110112015965175,,,0.5624696199316797,,-0.4803342207589402,False,0.2779250072375665,-0.6674160365273344,0.71600779868184,,0.2333084610175046,0.16890311421009915,0.1476423294336496,0.07559081074064786,-0.3653879001757594,,-0.9738846497406765,-0.219264174619392,-2.160387035801659,-0.09457071195751676,0.5212667635836813,-0.371875084392574,0.7094025696836422
0.9591663046625438,,0.7033075078264938,0.9053881646476399,,,0.5130265573118492,,0.5038762932388253,False,-0.5748987757840176,-0.6992163175474003,-1.1348368393205204,,-2.113643442595439,-1.9958865380743183,-1.9520385998602228,-1.9756648808560793,0.9163363783909113,,0.4740146525286476,1.023889123464472,-0.727020198650957,-0.7245906267846298,0.5212667635836813,0.9179629637242415,-1.0848857985787028
-1.0425720702853738,,-0.0685403913210682,-0.20042944102886687,,,0.9852407182503894,,-0.8813088746098817,True,1.3301776262550122,-0.35568887469838606,-0.1492764129158475,,1.2718300449484228,1.4423087920244624,1.4485144257481546,1.4149936400983631,-0.33875372163052225,,-0.9738846497406765,-0.40814141004620796,-0.2859842487584333,1.7144264651175316,-0.6702001246075903,-0.05923637430557835,0.2935786078959429
0.9591663046625438,,-1.1478228898864977,1.1265516857829414,,,0.28981727941498814,,1.0142076708672965,False,-0.6332744485494359,0.33600331396412136,-0.694041161363689,,-0.71052438986407,-0.8073745721142459,-0.7815124726525606,-0.8890041445731806,1.254143284700933,,0.8877001674627404,1.2401452672454352,-0.4513727299681297,-0.7528911909400787,-0.6702001246075903,1.1477791201282328,-0.17616093489667956
-1.0425720702853738,,-0.26559045159318534,-1.4168288072730244,,,-0.5766189681975894,,-0.06113344627841042,False,0.2749399116160285,-0.21724106702216384,0.6065568775808897,,1.111077643879009,1.230074512388735,1.2146406116045043,1.1954682473275202,-1.2069022895323918,,-0.9738846497406765,-1.5112027250208453,-1.1680561485434806,-0.09769507885503537,-0.6702001246075903,-1.4618428707935702,0.6678621674340764
-1.0425720702853738,,0.5786300597727194,-0.9745017650024216,,,0.009903214732800947,,0.9959815502377082,False,0.014203544456649914,-0.26538147786471433,0.07364852726691921,,0.8100682821316744,0.8480528090444261,0.8675041732273199,0.8305374841793307,-0.9478070868260003,,-0.9738846497406765,-0.929531338773901,-0.2859842487584333,-0.341411194887259,-0.6702001246075903,-0.7428408759477018,0.4245079706882521
0.9591663046625438,,2.2900328341866043,0.1313158406740852,,,-0.4169992102337887,,0.6496852582755314,False,-2.325031751523393,-0.01975677244196535,-0.08905600842789782,,-0.11806516079439629,-0.21311858913420978,-0.19945486725574835,-0.24733814992741432,0.1468700885252524,,-0.1465136198724912,0.34289276026453325,1.4781595508116614,-1.170256551730671,0.5212667635836813,0.0716621084423067,0.3312508056167689
0.9591663046625438,,0.1588924056497764,0.35247936180938655,,,1.32318690616638,,0.3762934488317076,False,0.38289006238638645,-0.38680098549404857,-0.7308201714829129,,-3.032017821357598,-2.6325893769814996,-2.571511116898195,-2.6337519487539622,0.29842258763198043,,0.2671718950616013,0.31746381865586104,1.0371236009191378,0.02063984773493458,0.5212667635836813,0.2570828681779106,-0.22153116580756707
0.9591663046625438,,1.2223823517787766,-0.6427564832994695,,,-0.22123337125851347,,0.3762934488317076,False,1.1014810496927188,0.29421775757127067,-1.3160140429068432,,0.6711345017484606,0.6782653853358444,0.6999488075697289,0.6729569743089262,-0.5994176185672688,,-0.4567777560730607,-0.6956661145773743,-0.5065022237046952,1.1693884777740216,-0.6702001246075903,-0.6251910449169916,-3.570798422750112
0.9591663046625438,,-0.6768480239869442,1.3477152069182428,,,-0.7471879805436495,,-0.13403792879676343,False,-0.5708972302738733,-0.4274820973751423,-0.9662610710506987,,-1.2222814614614064,-1.2742899873128457,-1.2575434091196176,-1.17701689703944,1.1839837329389835,,-0.9738846497406765,1.3438461705102511,1.4781595508116614,-0.7225972712906004,2.9042005399662245,1.3634267762081318,-0.6031512556800346
0.9591663046625438,,-0.6872735122138531,1.6794604886211948,,,-0.6613245589557755,,0.011771036239942585,False,-0.7770426083590309,0.18154301901955497,-1.0159050623734394,,-0.0779623011936751,-0.17067173320706436,-0.22262492014999263,-0.11671750445084825,1.8840679443386819,,1.0945429249297864,1.4856657204966792,0.3755696760803522,-0.8167311773539457,2.9042005399662245,1.6222696259668221,-0.715990464239664
-1.0425720702853738,,-0.25518500312706893,0.35247936180938655,,,1.2465517452534416,,-2.3211724043473536,True,0.28945482096959096,0.01008587247279434,-0.6028319506763089,,0.9121398605369914,0.9753933768258625,0.9487524180417523,0.9969392799773364,0.34328180574201217,,-0.7670418922736301,0.1441308922026384,0.9268646134460068,-0.0824261161007311,0.5212667635836813,0.4150614428474836,-0.07419633326838906
0.9591663046625438,,1.0305718163541817,-0.4215929621641682,,,0.27200208830562783,,-0.972439477757823,False,1.3685822566540766,-0.3267744528880796,1.3234586447798233,,-0.9375936295265661,-1.019608851749973,-1.0305423452740383,-1.03252971788677,-0.48489097156988853,,-0.043092241138968056,-0.43721812552989925,0.5960876510266141,1.817121713454506,-0.6702001246075903,-0.344744897005916,0.9057305063447512
-1.0425720702853738,,1.0667292117300529,-0.8639200044347709,,,-1.4849918950945271,,-0.18871629068552817,False,-1.7010504466484622,-0.055799852038204915,0.03147572384823705,,0.15703360882881917,0.08400940235580828,0.07567958231510177,0.04147888126996868,-0.7649649351483924,,-0.9738846497406765,-0.8077571567419709,0.2653106886072213,-1.0808948911513798,-0.6702001246075903,-0.8421352340600867,0.40142260458709333
0.9591663046625438,,-0.4774204623135178,-0.08984768046121618,,,1.4694101719687813,,0.5221024138684136,False,0.34411251155029327,-0.17275273775572786,-1.2556213239791432,,-2.585410826217899,-2.335461385491482,-2.324256652784942,-2.3119891651952345,-0.1280865759063657,,1.0945429249297864,-0.13660563247977278,-0.5616317174412606,-0.023158765535533404,1.712733651774953,0.056873643553626785,-1.8585255291020832
0.9591663046625438,,2.2765312416751087,0.1313158406740852,,,-1.5901985517199175,,1.3422778421998849,False,-1.9010476170040307,-0.29703464377620536,-0.3453993907025523,,-1.3700094305528836,-1.401630555094282,-1.478724892226128,-1.419489912136801,0.14088788959200352,,2.5424422271991105,0.11008491377730878,2.5807494255429706,-1.1149881195389983,-0.6702001246075903,0.12267760065556141,0.1559159795796068
0.9591663046625438,,-1.943298754473616,0.7948064040799893,,,0.19031404111754296,,-0.35275137635182247,False,-0.7932758372987552,-0.22870318211101134,0.5608425183324093,,-0.11806516079439629,-0.21311858913420978,-0.19764130410817818,-0.24780093070729478,0.6016983272348426,,1.7150711973309256,0.827993246497199,0.04479271366095944,-0.8234482604044279,1.712733651774953,0.715871377029464,0.6498097122384474
-1.0425720702853738,,-1.0750703148760026,-1.195665286137723,,,-1.5182960826741805,,0.9048509470897669,False,-0.59330495664859,-0.5693813639481873,-0.627114759558157,,1.1759110120435008,1.314968224243026,1.2790811498677193,1.3392982842682497,-1.1244051167439137,,0.2671718950616013,-1.1660361160744852,-1.0026676673337844,-0.7336703292595684,-0.6702001246075903,-1.0723255583898186,-0.10002253204300891
-1.0425720702853738,,-1.1868083394455253,1.7900422491888455,,,0.05366811757315959,,-0.1522640494263517,False,-2.3753203650476102,-0.3822985924957174,0.0460380016289244,,-0.19910734000881808,-0.2980123009885007,-0.3711384329997907,-0.26787136077783913,1.7456673102568256,,-0.9738846497406765,1.8613928709648426,1.2576415758653996,-1.1755546594414519,-0.6702001246075903,1.5744238557426924,0.40947424835865587
0.9591663046625438,,0.47024514819665647,-1.3062470467053737,,,1.2829809708262256,,1.123564394644826,False,0.35285382766043816,-0.40247245815129246,0.3979034267105291,,-0.984087446067857,-1.0620557076771184,-0.9827221878180513,-1.0280053483961202,-1.2312234228688312,,0.8877001674627404,-1.3923890883289485,0.15505170113409036,-0.013414806027207266,-0.6702001246075903,-1.4864015777804334,0.5816978717435843
0.9591663046625438,,-0.2892406704941505,0.5736428829446879,,,0.33257115454465086,,-0.89953499523947,False,-0.2184199390502311,0.08878269667439202,0.9055901035468366,,0.5288117605594096,0.5084779616272627,0.49615709712831496,0.5019345634253841,0.5405532777975736,,-0.1465136198724912,0.38029583939225403,0.04479271366095944,-0.5165945858634075,1.712733651774953,0.6477246511830497,0.7763407505992856
-1.0425720702853738,,-0.01953117339756628,1.1265516857829414,,,1.4308653334489307,,-0.4803342207589402,False,-0.09339557154153996,-0.0686727817341339,0.2080916957142378,,0.2710752148937998,0.2113499701372446,0.19045074502592246,0.1418498833190669,1.1814197389321777,,-0.35335637733953756,1.1551985116529937,2.029454488177316,-0.4268770747514472,-0.6702001246075903,1.1145656818969198,0.49370557919025576
-1.0425720702853738,,-1.0342801466784615,-2.0803193706789282,,,1.838591672232763,,-1.118248442794529,False,0.5128425023650337,-0.43041384489508994,-0.9980368160509767,,0.9457707496241025,1.0178402327530078,1.0251346492259532,1.1136558298456805,-2.1553328714251982,,-0.9738846497406765,-1.9463802264065613,-0.6167612111778261,0.17873048838038083,-0.6702001246075903,-2.0190034611801093,-0.6734026294545671
-1.0425720702853738,,-0.12378253764847766,0.1313158406740852,,,-0.518964417383605,,1.6156696516437088,False,0.2709900315584123,-0.18501695604851742,-1.141000175694451,,0.6711345017484606,0.6782653853358444,0.6242549380775376,0.682623475169473,0.012869866119103296,,0.2671718950616013,0.08080673782432454,-0.06546627381217149,-0.10181673118175628,-0.6702001246075903,0.0656616386725655,-1.109968081843276
0.9591663046625438,,-0.23110221928540045,1.0159699252152907,,,0.8773377858028488,,-1.0271178396465876,False,1.7030099118377715,-0.13751477949138446,-0.8148723120878625,,-0.4919616436803687,-0.5951402924785187,-0.559051568926827,-0.5333663899426792,1.092056651466039,,-0.9738846497406765,0.8083629062641157,-0.5065022237046952,2.8733714192159185,-0.6702001246075903,1.0719046543054784,-0.33679447346009145
